handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_6954db7a-c725-99f3-5776-dd0478b85455,Product,Brow Flick,"<p><strong>GLOSSIER Brow Flick купить в официальном интернет магазине&nbsp;</strong></p><p>&nbsp;</p><p>Ваши брови уже великолепны (вы это знаете). Но, может быть, вы хотите больше.</p><p>Больше четкости, больше цвета, больше бровей в тех местах, которые, по вашему мнению, заслуживают большего количества бровей.</p><p>Для этого есть <strong>Brow Flick</strong> - карандаш&nbsp;с кисточкой, которая заполняет брови легкими штрихами, которые выглядят как настоящие.&nbsp;</p><p>&nbsp;</p><p><strong>Что особенного :</strong></p><ul>	<li>	<p>Используйте маркер, чтобы сделать брови четче, удлинить хвост и добавить глубину в разреженные области.</p>	</li>	<li>	<p>Brow Flick выпускается в трех оттенках.</p>	</li>	<li>	<p>Ручка с кисточкой, которая заполняет брови легкими штрихами так, что они выглядят очень натурально.</p>	</li></ul><p>&nbsp;</p><p><strong>Важно знать :</strong></p><ul>	<li>Продукт&nbsp;проверен офтальмологами, стойкий, веганский, без парабенов, без молочных продуктов, без сои, без глютена, гипоаллергенный, дерматологически протестировано.</li></ul><p>&nbsp;</p><p><strong>GLOSSIER Brow Flick&nbsp;купить</strong>&nbsp;в нашем интернет магазине Glossier Россия с доставкой курьером до двери.</p>",0c5042_df95189e86904454b67104af6d74657c~mv2.png;0c5042_eef0965c2f0b4531842148d0e4127543~mv2.jpg;0c5042_0d1219debbc94f3782a59540c61c0e2b~mv2.png;0c5042_328863c716f54450a8c97cd209f219ec~mv2.png;0c5042_624aaa06ab4f454fab8137dd06d83219~mv2.png;0c5042_bbf96d1c22d5477b94bbc7fe9c5662f3~mv2.png;0c5042_1c9797982b524c14b8b1425b12761783~mv2.png;0c5042_ad9b5c89547f47b1b08e3b90d7f5dcea~mv2.png,Бестселлеры;Мейкап,,,2290.0,,true,PERCENT,30.0,InStock,0.0,Выберите оттенок,DROP_DOWN,Black;Blond;Brown,,,,,,,,,,,,,,,,Нанесение,"<p>Используйте <strong>Brow Flick</strong>, чтобы определить форму, удлинить кончик и добавить глубину в пустые области бровей.</p>

<p>Продолжите с гелем <a href=""https://www.glossier.ru.com/product-page/boy-brow"" target=""_blank""><strong>Boy Brow</strong></a> (в соответствующем цвете или Clear для простой фиксации).</p>
",Объем продуктов,"<p><strong>Brow Flick&nbsp;</strong>: 0.48&nbsp;ml</p>

<p>&nbsp;</p>
",Состав,"<p>Состав <strong>BROW FLICK&nbsp;</strong>:</p>

<p><strong>Blond&nbsp;</strong>:&nbsp;Aqua/Water/Eau, Butylene Glycol, Glycerin, Styrene/Acrylates Copolymer, Alcohol, Pentylene Glycol, AMP-Acrylates Copolymer, Ammonium Acrylates Copolymer, Sodium Dehydroacetate, Bentonite, PVP, Citric Acid, Sodium Citrate, Phenoxyethanol. May Contain/Peut Contenir (±): CI 77266 (Black 2) [Nano], CI 77491, CI 77492, CI 77499 (Iron Oxides) [Nano]&nbsp;<br>
<br>
<strong>Brown&nbsp;</strong>:&nbsp;Aqua/Water/Eau, Butylene Glycol, Glycerin, Styrene/Acrylates Copolymer, Alcohol, Pentylene Glycol, AMP-Acrylates Copolymer, Ammonium Acrylates Copolymer, Sodium Dehydroacetate, Bentonite, PVP, Citric Acid, Sodium Citrate, Phenoxyethanol. May Contain/Peut Contenir (±): CI 77266 (Black 2) [Nano], CI 77491, CI 77492, CI 77499 (Iron Oxides) [Nano]&nbsp;<br>
<br>
<strong>Black&nbsp;</strong>:&nbsp;Aqua/Water/Eau, Butylene Glycol, Glycerin, Styrene/Acrylates Copolymer, Alcohol, Pentylene Glycol, AMP-Acrylates Copolymer, Ammonium Acrylates Copolymer, Sodium Dehydroacetate, Bentonite, PVP, Citric Acid, Sodium Citrate, Phenoxyethanol. May Contain/Peut Contenir (±): CI 77266 (Black 2) [Nano], CI 77491, CI 77492, CI 77499 (Iron Oxides) [Nano]</p>
",Особенности,"<p>Наша продукция произведена&nbsp;с любовью. Без испытаний и насилия над животными. Гипоаллергенная. При участии&nbsp;лучших дермотологов США.</p>
",,,,,,,,,,
product_64d2abae-9d30-13e1-3aa1-ca512d741da9,Product,Colorslide,"<p><strong>GLOSSIER Colorslide&nbsp;купить в официальном интернет магазине</strong></p><p>&nbsp;</p><p>Водостойкий высоко пигментированный гелевый карандаш для глаз, оттенок которого&nbsp;держится весь день и всю ночь. Дайте своему чёрному карандашу для глаз выходной.&nbsp;Теперь вы можете сделать кошачий глаз в серо-зелёном цвете &nbsp;или эффект дымчатых глаз в коричнево-оранжевых тонах. Тот цвет, который вы видите на карандаше, это то, что вы получите в макияже.</p><p>&nbsp;</p><p><strong>Что особенного :</strong></p><ul>	<li>	<p>Colorslide создан в 14 новых цветовых оттенках, чтобы изменить вашу рутину.</p>	</li>	<li>	<p>Водостойкая формула не смазывается и не стирается и вплоть&nbsp;до 12 часов (матовые оттенки сохраняются в ватерлинии до 8 часов).</p>	</li></ul><p>&nbsp;</p><p><strong>Важно знать :</strong></p><ul>	<li>ГИПОАЛЛЕРГЕННЫЙ, проверенный дерматологом, без парабенов, без жестокости, не комедогенный, подходит для всех типов кожи.</li></ul><p>&nbsp;</p><p><strong>GLOSSIER Colorslide купить</strong>&nbsp;в нашем интернет магазине Glossier Россия с доставкой курьером до двери.</p>",0c5042_23ae561e5b794f6cb5293c174c4e7c70~mv2.png;0c5042_91aaeaa5bd284a1fb68ad4bd3aef3abc~mv2.gif;0c5042_c61b88f827d949a799dab0ca43e33928~mv2.png;0c5042_0d8065851f58494798b5d4d24da24492~mv2.png;0c5042_424de2d456ff43c6922e0222a410a2c8~mv2.png,Мейкап,,,2020.0,,true,AMOUNT,605.0,InStock,0.0,Выберите оттенок,DROP_DOWN,Early Girl;Brack;Adult Swim;Jumbo;Disaster Class;Hardcore Velvet;Magic Carpet;Critical Mass;Cash Salad;Nectar;Candyland;Sparkle Shark;Pretty Penny;Stable Relationship,,,,,,,,,,,,,,,,Объем продуктов,"<p><strong>Colorslide&nbsp;</strong>: 0.042 oz / 1.2 g</p>

<p>&nbsp;</p>
",Состав,"<p>Состав <strong>Colorslide&nbsp;</strong>:</p>

<p><strong>Early Girl</strong>: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Polymethylsilsesquioxane, Mica, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Oryza Sativa (Rice) Bran Wax, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 42090 (Blue 1 Lake), CI 75470 (Carmine), CI 77510 (Ferric Ammonium Ferrocyanide), CI 77007 (Ultramarines), CI 19140 (Yellow 5 Lake), CI 77288 (Chromium Oxide Greens).<br>
<br>
<strong>Brack</strong>: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Polymethylsilsesquioxane, Mica, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Oryza Sativa (Rice) Bran Wax, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 42090 (Blue 1 Lake), CI 75470 (Carmine), CI 77510 (Ferric Ammonium Ferrocyanide), CI 77007 (Ultramarines), CI 19140 (Yellow 5 Lake), CI 77288 (Chromium Oxide Greens).<br>
<br>
<strong>Adult Swim</strong>: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Polymethylsilsesquioxane, Mica, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Oryza Sativa (Rice) Bran Wax, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 42090 (Blue 1 Lake), CI 75470 (Carmine), CI 77510 (Ferric Ammonium Ferrocyanide), CI 77007 (Ultramarines), CI 19140 (Yellow 5 Lake), CI 77288 (Chromium Oxide Greens).<br>
<br>
<strong>Jumbo</strong>: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Polymethylsilsesquioxane, Mica, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Oryza Sativa (Rice) Bran Wax, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 42090 (Blue 1 Lake), CI 75470 (Carmine), CI 77510 (Ferric Ammonium Ferrocyanide), CI 77007 (Ultramarines), CI 19140 (Yellow 5 Lake), CI 77288 (Chromium Oxide Greens).<br>
<br>
<strong>Disaster Class</strong>: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Polymethylsilsesquioxane, Mica, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Oryza Sativa (Rice) Bran Wax, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 42090 (Blue 1 Lake), CI 75470 (Carmine), CI 77510 (Ferric Ammonium Ferrocyanide), CI 77007 (Ultramarines), CI 19140 (Yellow 5 Lake), CI 77288 (Chromium Oxide Greens).<br>
<br>
<strong>Hardcore Velvet</strong>: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Polymethylsilsesquioxane, Mica, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Oryza Sativa (Rice) Bran Wax, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 42090 (Blue 1 Lake), CI 75470 (Carmine), CI 77510 (Ferric Ammonium Ferrocyanide), CI 77007 (Ultramarines), CI 19140 (Yellow 5 Lake), CI 77288 (Chromium Oxide Greens).<br>
<br>
<strong>Magic Carpet</strong>: Cyclopentasiloxane, Synthetic Wax, Isododecane, Polybutene, Hydrogenated Cottonseed Oil, Mica, Synthetic Fluorphlogopite, Simmondsia Chinensis (Jojoba) Seed Oil, Silica, Ceresin, Ozokerite, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Tocopherol, Ascorbyl Palmitate, Tin Oxide. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 75470 (Carmine), CI 77510 (Ferric Ferrocyanide).<br>
<br>
<strong>Critical Mass</strong>: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Polymethylsilsesquioxane, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Mica, Oryza Sativa (Rice) Bran Wax, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 75470 (Carmine), CI 19140 (Yellow 5 Lake), CI 77288 (Chromium Oxide Greens), CI 42090 (Blue 1 Lake), CI 19140 (Yellow 5 Lake).<br>
<br>
<strong>Cash Salad</strong>: Cyclopentasiloxane, Synthetic Wax, Mica, Isododecane, Polybutene, Hydrogenated Cottonseed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Ceresin, Ozokerite, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Tocopherol, Silica, Ascorbyl Palmitate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 19140 (Yellow 5 Lake), CI 77510 (Ferric Ferrocyanide), CI 77400 (Bronze Powder).<br>
<br>
<strong>Nectar</strong>: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Polymethylsilsesquioxane, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Mica, Oryza Sativa (Rice) Bran Wax, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 75470 (Carmine), CI 19140 (Yellow 5 Lake), CI 77288 (Chromium Oxide Greens), CI 42090 (Blue 1 Lake), CI 19140 (Yellow 5 Lake).<br>
<br>
<strong>Candyland</strong>: Cyclopentasiloxane, Synthetic Wax, Isododecane, Polybutene, Mica, Calcium Sodium Borosilicate, Hydrogenated Cottonseed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Synthetic Fluorphlogopite, Ceresin, Ozokerite, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Silica, Tocopherol, Calcium Aluminum Borosilicate, Tin Oxide, Ascorbyl Palmitate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 19140 (Yellow 5 Lake), CI 75470 (Carmine).<br>
<br>
<strong>Sparkle Shark</strong>: Cyclopentasiloxane, Mica, Synthetic Wax, Isododecane, Polybutene, Hydrogenated Cottonseed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Ceresin, Ozokerite, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Tocopherol, Ascorbyl Palmitate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides).<br>
<br>
<strong>Pretty Penny</strong>: Cyclopentasiloxane, Isododecane, Synthetic Wax, Polybutene, Hydrogenated Cottonseed Oil, Polyethylene Terephthalate, Simmondsia Chinensis (Jojoba) Seed Oil, Silica, Ceresin, Ozokerite, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Mica, Tocopherol, Polyurethane-11, Ascorbyl Palmitate. May Contain/Peut Contenir (±): CI 77400 (Copper Powder), CI 77000 (Aluminum Powder).<br>
<br>
<strong>Stable Relationship</strong>: Hydrogenated Polyisobutene, Isododecane, Synthetic Wax, Polymethylsilsesquioxane, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Mica, Oryza Sativa (Rice) Bran Wax, Hydrogenated Castor Oil, Synthetic Beeswax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain/Peut Contenir (±): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 75470 (Carmine), CI 19140 (Yellow 5 Lake), CI 77288 (Chromium Oxide Greens), CI 42090 (Blue 1 Lake), CI 19140 (Yellow 5 Lake).</p>
",Особенности,"<p>Наша продукция произведена&nbsp;с любовью. Без испытаний и насилия над животными. Гипоаллергенная. При участии&nbsp;лучших дермотологов США.</p>
",,,,,,,,,,,,
product_35aae3ce-3266-e637-dc74-3602918da01d,Product,Skywash,"<p><strong>GLOSSIER Skywash&nbsp;купить в официальном интернет магазине</strong></p><p>&nbsp;</p><p>Матовые жидкие тени в цветах осеннего пейзажа. Кисти художнику не потребуются.</p><p>&nbsp;</p><p><strong>Что особенного :</strong></p><ul>	<li>	<p>Шелковистая тающая формула легко растушёвывается и держится долго.</p>	</li>	<li>	<p>7 картинных оттенков, вдохновленных пейзажной живописью.</p>	</li>	<li>	<p>Удобный аппликатор для гладкого нанесения.</p>	</li></ul><p>&nbsp;</p><p><strong>Важно знать :</strong></p><ul>	<li>ГИПОАЛЛЕРГЕННЫЙ, проверенный дерматологом, без парабенов, без жестокости, не комедогенный, подходит для всех типов кожи.</li></ul><p>&nbsp;</p><p><strong>GLOSSIER Skywash&nbsp;купить</strong>&nbsp;в нашем интернет магазине Glossier Россия с доставкой курьером до двери.</p>",0c5042_e276deb72d164cc880f927cd095fb86b~mv2.jpg;0c5042_bb1fd2d45c924bc5b0a2f59d35c0b946~mv2.png;0c5042_a29b6929b5e74fc18600f0f1917bb4f5~mv2.png;0c5042_8028f2e519ad47c9abc37fd0c204b40b~mv2.png;0c5042_2d70d7cc1e6c4613ae564adcabd0b8e6~mv2.png;0c5042_a90fc2ced139488581ddbb08f58d2840~mv2.png;0c5042_e0e2d0c00a7643719bdefd1d6b1290c3~mv2.png;0c5042_bb38d8a7bee0487fbb29ced1fb2b2aad~mv2.png;0c5042_9a5e414572a24045b7260550514b80da~mv2.png;0c5042_0c34afce07f946f7af5dc85b279cf9df~mv2.png;0c5042_156625450a9d40a68e9c0a5bef1b6846~mv2.png;0c5042_516139d691de4a3980e4b2f3ed6208cf~mv2.png,Мейкап,,,1800.0,,true,AMOUNT,610.0,InStock,0.0,Выберите оттенок,DROP_DOWN,1-Lawn;2-Valley;3-Terra;4-Palm;5-Pebble;6-Pool;7-Echo,,,,,,,,,,,,,,,,Нанесение,"<p>Проведите аппликатором&nbsp;<strong>Skywash </strong>по линии&nbsp;век. Нажимайте и смешивайте для безупречного финиша.&nbsp;</p>

<p>Завершите свой образ и нанесите несколько слоев нашей туши для ресниц ""<a href=""https://www.glossier.ru.com/product-page/lash-slick"" target=""_blank""><strong>Lash Slick</strong></a>""</p>
",Объем продуктов,"<p><strong>Skywash</strong><strong>&nbsp;</strong>: 3.5 ml / 0.11 fl oz</p>

<p>&nbsp;</p>
",Состав,"<p>Состав <strong>Skywash&nbsp;</strong>:</p>

<p><strong>Echo</strong><br>
Isododecane, Trimethylsiloxysilicate, Silica, Silica Dimethyl Silylate, Octyldodecanol, Dimethicone, Glyceryl Behenate, Hydrogenated Polydecene, Hydrogenated Polycyclopentadiene, Disteardimonium Hectorite, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Propylene Carbonate, Hydrogenated Styrene/Isoprene Copolymer, Caprylic/Capric Triglyceride, Sorbitan Oleate, Bismuth Oxychloride (CI 77163), Iron Oxides (CI 77491, CI 77492, CI 77499).<br>
<br>
<strong>Pool</strong><br>
Isododecane, Trimethylsiloxysilicate, Silica, Silica Dimethyl Silylate, Octyldodecanol, Dimethicone, Glyceryl Behenate, Hydrogenated Polycyclopentadiene, Hydrogenated Polydecene, Disteardimonium Hectorite, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Propylene Carbonate, Hydrogenated Styrene/Isoprene Copolymer, Caprylic/Capric Triglyceride, Bismuth Oxychloride (CI 77163), Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Blue 1 Lake (CI 42090).<br>
<br>
<strong>Lawn</strong><br>
Isododecane, Trimethylsiloxysilicate, Silica, Silica Dimethyl Silylate, Octyldodecanol, Dimethicone, Glyceryl Behenate, Hydrogenated Polycyclopentadiene, Hydrogenated Polydecene, Disteardimonium Hectorite, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Propylene Carbonate, Hydrogenated Styrene/Isoprene Copolymer, Caprylic/Capric Triglyceride, Bismuth Oxychloride (CI 77163), Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090).<br>
<br>
<strong>Terra</strong><br>
Isododecane, Trimethylsiloxysilicate, Silica, Silica Dimethyl Silylate, Octyldodecanol, Dimethicone, Glyceryl Behenate, Hydrogenated Polydecene, Hydrogenated Polycyclopentadiene, Disteardimonium Hectorite, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Propylene Carbonate, Hydrogenated Styrene/Isoprene Copolymer, Caprylic/Capric Triglyceride, Bismuth Oxychloride (CI 77163), Yellow 5 Lake (CI 19140), Iron Oxides (CI 77491, CI 77499).<br>
<br>
<strong>Pebble</strong><br>
Isododecane, Trimethylsiloxysilicate, Silica, Silica Dimethyl Silylate, Octyldodecanol, Dimethicone, Glyceryl Behenate, Hydrogenated Polydecene, Hydrogenated Polycyclopentadiene, Disteardimonium Hectorite, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Propylene Carbonate, Hydrogenated Styrene/Isoprene Copolymer, Caprylic/Capric Triglyceride, Bismuth Oxychloride (CI 77163), Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77499).<br>
<br>
<strong>Palm</strong><br>
Isododecane, Trimethylsiloxysilicate, Silica, Silica Dimethyl Silylate, Octyldodecanol, Dimethicone, Glyceryl Behenate, Hydrogenated Polydecene, Hydrogenated Polycyclopentadiene, Disteardimonium Hectorite, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Propylene Carbonate, Hydrogenated Styrene/Isoprene Copolymer, Caprylic/Capric Triglyceride, Bismuth Oxychloride (CI 77163), Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Iron Oxides (CI 77491, CI 77499).<br>
<br>
<strong>Valley</strong><br>
Isododecane, Trimethylsiloxysilicate, Silica, Silica Dimethyl Silylate, Octyldodecanol, Dimethicone, Glyceryl Behenate, Hydrogenated Polydecene, Hydrogenated Polycyclopentadiene, Disteardimonium Hectorite, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Propylene Carbonate, Hydrogenated Styrene/Isoprene Copolymer, Caprylic/Capric Triglyceride, Bismuth Oxychloride (CI 77163), Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Iron Oxides (CI 77491, CI 77499).</p>
",Особенности,"<p>Наша продукция произведена&nbsp;с любовью. Без испытаний и насилия над животными. Гипоаллергенная. При участии&nbsp;лучших дермотологов США.</p>
",,,,,,,,,,
product_3cb7b30b-1e54-4565-58a1-f0eae86e15d0,Product,Pro Tip,"<p><strong>GLOSSIER Pro Tip&nbsp;купить в официальном интернет магазине</strong></p><p>&nbsp;</p><p><strong>Что это</strong> : Невероятно стойкая подводка!</p><p>&nbsp;</p><p>С момента запуска ассортимент минималистичной марки Glossier становится всё менее аскетичным, дошла очередь и до жидкой подводки.&nbsp;Гипоаллергенная подводка подойдёт веганам и обладателям линз и должна выдержать неизбежную ситуацию, когда в конце рабочего дня хочется потереть глаза — а ещё её не тестировали на животных.</p><p>&nbsp;</p><p><strong>Что особенного :</strong></p><ul>	<li>	<p>Гладкое нанесение, удобный гибкий, но не жёсткий кончик.</p>	</li>	<li>	<p>Плотно пигментированная формула&nbsp;<strong>Pro Tip</strong> позволяет быстро высыхать&nbsp;и&nbsp;не размазываться,&nbsp;оставаясь&nbsp;на месте нанесения до 12 часов.</p>	</li>	<li>	<p>Подводка для глаз позволяющая создавать самые ровные линии.</p>	</li></ul><p>&nbsp;</p><p><strong>Важно знать :</strong></p><ul>	<li>ГИПОАЛЛЕРГЕННЫЙ, подходит для веганов, проверенный дерматологом, без парабенов, без жестокости, не комедогенный, подходит для всех типов кожи.</li></ul><p>&nbsp;</p><p><strong>GLOSSIER&nbsp;Pro Tip купить</strong>&nbsp;в нашем интернет магазине Glossier Россия с доставкой курьером до двери.</p>",0c5042_26bc833261c74f4dab98dfe5b3476473~mv2.jpg;0c5042_50b3038f847b456c8551baf4a724a3ef~mv2.png;0c5042_8601f8efe769499cbae68a341393d5b0~mv2.png;0c5042_26232158cc53426083db4da2b7690784~mv2.png;0c5042_91d53abd8abd4a17aee963da789c4670~mv2.png;0c5042_1dd7b01890d84f14b28f2ab6d949214c~mv2.png;0c5042_87137932efb441369025ea497007de8a~mv2.png,Бестселлеры;Мейкап,,,2080.0,,true,PERCENT,30.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Нанесение,"<p>Для начала встрехните флакон и&nbsp;снимите колпачок. Проведите кончиком <strong>Pro Tip</strong>&nbsp;по линии ресниц, прижимаясь как можно ближе к ресницам.&nbsp;</p>

<p>Затем нанесите слой гладкой туши для ресниц ""<a href=""https://www.glossier.ru.com/product-page/lash-slick"" target=""_blank""><strong>Lash Slick</strong></a>""</p>

<p>Когда придет время смыть макияж, воспользуйтесь&nbsp;<strong><a href=""https://www.glossier.ru.com/product-page/milky-oil"" target=""_blank"">Milky Oil</a>.</strong></p>
",Объем продуктов,"<p><strong>Pro Tip </strong>:&nbsp;0.47 ml / 0.01 fl oz</p>

<p>&nbsp;</p>
",Особенности,"<p>Наша продукция произведена&nbsp;с любовью. Без испытаний и насилия над животными. Гипоаллергенная. При участии&nbsp;лучших дермотологов США.</p>
",,,,,,,,,,,,
